biomarker_type	id	name	gene_name	uniprot_id	conditions	indication_types	concentration	age	sex	biofluid	protein_sequence	citation
Protein	29	Antineutrophil cytoplasmic antibodies		P01860	Systemic Necrotising Vasculitis	Diagnostic	>1/10	All	Both	Serum	Harris, A., Chang, G., Vadas, M. & Gillis, D. ELISA is the superior method for detecting antineutrophil cytoplasmic antibodies in the diagnosis of systemic necrotising vasculitis. J Clin Pathol 52, 670-676 (1999).
Protein	36	Anti-Streptolysin antibodies		P01860	Streptococcus Infection	Diagnostic	>200 IU/mL	Adult: >=18 yrs old	Both	blood	Healthline: Antistreptolysin O titler
Protein	36	Anti-Streptolysin antibodies		P01860	Normal	Diagnostic	<200 IU/mL	Adult: >=18 yrs old	Both	blood	Healthline: Antistreptolysin O titler
Protein	37	Anti-DNase B Antibodies	DNASE1L3		Streptococcus Infection	Diagnostic	>85 U/mL	Adult: >=18 yrs old	Both	blood	Medline plus: ANti-DNase B blood test
Protein	37	Anti-DNase B Antibodies	DNASE1L3		Normal	Diagnostic	<85 U/mL	Adult: >=18 yrs old	Both	blood	Medline plus: ANti-DNase B blood test
Protein	39	Anti-cyclic Citrullinated Peptide		P01860	Rheumatoid Arthritis	Diagnostic	>20 U/mL	Adult: >=18 yrs old	Both	blood	Hospital for Special Surgery: Understanding Rheumatoid Arthritis Lab Tests and Results
Protein	39	Anti-cyclic Citrullinated Peptide		P01860	Normal	Diagnostic	>20 U/mL	Adult: >=18 yrs old	Both	blood	Hospital for Special Surgery: Understanding Rheumatoid Arthritis Lab Tests and Results
Protein	40	C-terminal telopeptide			Osteoporosis	Diagnostic	>0.25 ng/mL	Adult: >=18 yrs old	Female	Serum	Botella, S., Restituto, P., Monreal, I., Colina, I., Calleja, A. & Varo, N. Traditional and novel bone remodeling markers in premenopausal and postmenopausal women. J Clin Endocrinol Metab 98, E1740-E1748 (2013).
Protein	40	C-terminal telopeptide			Osteoporosis	Diagnostic	>=346 ug/mol	Adult: >=18 yrs old	Female	Urine	de la Piedra, C., Traba, M. L., Dominguez Cabrera, C. & Sosa Henriquez, M. New biochemical markers of bone resorption in the study of postmenopausal osteoporosis. Clin Chim Acta 265, 225-234 (1997).
Protein	40	C-terminal telopeptide			Normal	Diagnostic	119 (53-185) ug/mol creatine	Adult: >=18 yrs old	Female	Urine	de la Piedra, C., Traba, M. L., Dominguez Cabrera, C. & Sosa Henriquez, M. New biochemical markers of bone resorption in the study of postmenopausal osteoporosis. Clin Chim Acta 265, 225-234 (1997).
Protein	40	C-terminal telopeptide			Normal	Diagnostic	0.4 (0.41-0.39) ng/mL	Adult: >=18 yrs old	Female	Serum	Botella, S., Restituto, P., Monreal, I., Colina, I., Calleja, A. & Varo, N. Traditional and novel bone remodeling markers in premenopausal and postmenopausal women. J Clin Endocrinol Metab 98, E1740-E1748 (2013).
Protein	41	N-terminal propeptide of type 1 procollagen		P02452	Osteoporosis	Diagnostic	>48.18 ng/mL	Adult: >=18 yrs old	Female	Serum	Botella, S., Restituto, P., Monreal, I., Colina, I., Calleja, A. & Varo, N. Traditional and novel bone remodeling markers in premenopausal and postmenopausal women. J Clin Endocrinol Metab 98, E1740-E1748 (2013).
Protein	41	N-terminal propeptide of type 1 procollagen		P02452	Normal	Diagnostic	52.6 (50.7-54.5) ng/mL	Adult: >=18 yrs old	Female	Serum	Botella, S., Restituto, P., Monreal, I., Colina, I., Calleja, A. & Varo, N. Traditional and novel bone remodeling markers in premenopausal and postmenopausal women. J Clin Endocrinol Metab 98, E1740-E1748 (2013).
Protein	43	N-terminal telopeptide	COL9A1		Osteoporosis	Diagnostic	>83 nmol BCE/mmol creatine	Adult: >=18 yrs old	Male	urine	Mayo clinic: NTX-telopeptide Urine
Protein	43	N-terminal telopeptide	COL9A1		Normal	Diagnostic	52 (21-83) nmol BCE/mmol creatine	Adult: >=18 yrs old	Male	urine	Mayo clinic: NTX-telopeptide Urine
Protein	43	N-terminal telopeptide	COL9A1		Osteoporosis	Diagnostic	>94 nmol BCE/mmol creatine	Adult: >=18 yrs old	Female	urine	Mayo clinic: NTX-telopeptide Urine
Protein	43	N-terminal telopeptide	COL9A1		Normal	Diagnostic	55.5 (17-94) nmol BCE/mmol creatine	Adult: >=18 yrs old	Female	urine	Mayo clinic: NTX-telopeptide Urine
Protein	43	N-terminal telopeptide	COL9A1		Osteoporosis	Diagnostic	>124 nmol BCE/mmol creatine	Adult: >=18 yrs old	Female	urine	Mayo clinic: NTX-telopeptide Urine
Protein	43	N-terminal telopeptide	COL9A1		Normal	Diagnostic	75 (26-124) nmol BCE/mmol creatine	Adult: >=18 yrs old	Female	urine	Mayo clinic: NTX-telopeptide Urine
Protein	43	N-terminal telopeptide	COL9A1		Osteomalacia	Diagnostic	>124.5 nmol BCE/mmol creatine	Adult: >=18 yrs old	Male	urine	Mayo clinic: NTX-telopeptide Urine
Protein	43	N-terminal telopeptide	COL9A1		Normal	Diagnostic	52 (21-83) nmol BCE/mmol creatine	Adult: >=18 yrs old	Male	urine	Mayo clinic: NTX-telopeptide Urine
Protein	43	N-terminal telopeptide	COL9A1		Osteomalacia	Diagnostic	>141 nmol BCE/mmol creatine	Adult: >=18 yrs old	Female	urine	Mayo clinic: NTX-telopeptide Urine
Protein	43	N-terminal telopeptide	COL9A1		Normal	Diagnostic	55.5 (17-94) nmol BCE/mmol creatine	Adult: >=18 yrs old	Female	urine	Mayo clinic: NTX-telopeptide Urine
Protein	43	N-terminal telopeptide	COL9A1		Osteomalacia	Diagnostic	>186 nmol BCE/mmol creatine	Adult: >=18 yrs old	Female	urine	Mayo clinic: NTX-telopeptide Urine
Protein	43	N-terminal telopeptide	COL9A1		Normal	Diagnostic	75 (26-124) nmol BCE/mmol creatine	Adult: >=18 yrs old	Female	urine	Mayo clinic: NTX-telopeptide Urine
Protein	44	Anticardiolipin antibody		P01860	Normal	Diagnostic	<12 RU/mL	Adult: >=18 yrs old	Both	Serum	Deng, X. & Liu, X. Reevaluation of predictive value of ACL and anti-beta2GP1 antibody for thrombosis in patients with systemic lupus erythematosus: from a perspective of a practical world. Rheumatol Int 32, 3881-3886 (2012).
Protein	45	Anti-beta2 glycoprotein1		P01860	Normal	Diagnostic	<20 RU/mL	Adult: >=18 yrs old	Both	Serum	Deng, X. & Liu, X. Reevaluation of predictive value of ACL and anti-beta2GP1 antibody for thrombosis in patients with systemic lupus erythematosus: from a perspective of a practical world. Rheumatol Int 32, 3881-3886 (2012).
Protein	46	Muellerian-inhibiting factor	AMH	P03971	Polycystic Ovary Syndrome	Diagnostic	>3.8 ng/mL	Adult: >=18 yrs old	Female	Serum	Sahmay, S., Aydin, Y., Oncul, M. & Senturk, L. M. Diagnosis of Polycystic Ovary Syndrome: AMH in combination with clinical symptoms. J Assist Reprod Genet 31, 213-220 (2014).
Protein	46	Muellerian-inhibiting factor	AMH	P03971	Normal	Diagnostic	2.6 (0.3-4.9) ng/mL	Adult: >=18 yrs old	Female	Serum	Sahmay, S., Aydin, Y., Oncul, M. & Senturk, L. M. Diagnosis of Polycystic Ovary Syndrome: AMH in combination with clinical symptoms. J Assist Reprod Genet 31, 213-220 (2014).
Protein	46	Muellerian-inhibiting factor	AMH	P03971	Controlled Ovarian Stimulation	Diagnostic	<1.08 ng/mL	Adult: >=18 yrs old	Female	serum	Pubmed_ID: 31181872
Protein	46	Muellerian-inhibiting factor	AMH	P03971	Normal	Diagnostic	2.6 (0.3-4.9) ng/mL	Adult: >=18 yrs old	Female	serum	Sahmay, S., Aydin, Y., Oncul, M. & Senturk, L. M. Diagnosis of Polycystic Ovary Syndrome: AMH in combination with clinical symptoms. J Assist Reprod Genet 31, 213-220 (2014).
Protein	47	Proinsulin C-peptide		P01308	Diabetes Mellitus Type 1	Diagnostic	<0.5 ng/mL	Adult: >=18 yrs old	Both	blood	Healthlink BC: C-peptide
Protein	47	Proinsulin C-peptide		P01308	Normal	Diagnostic	1.25 (0.5-2) ng/mL	Adult: >=18 yrs old	Both	blood	University of Rochester Medical Center: C-Peptide (Blood)
Protein	48	Perineuclear Antineutrophil Cytoplasmic Antibodies		P01860	Ulcerative Colitis	Diagnostic	Positive	Adult: >=18 yrs old	Both	Serum	Reese, G. E., Constantinides, V. A., Simillis, C., Darzi, A. W., Orchard, T. R., Fazio, V. W. & Tekkis, P. P. Diagnostic precision of anti-Saccharomyces cerevisiae antibodies and perinuclear antineutrophil cytoplasmic antibodies in inflammatory bowel disease. Am J Gastroenterol 101, 2410-2422 (2006).
Protein	48	Perineuclear Antineutrophil Cytoplasmic Antibodies		P01860	Normal	Diagnostic	Negative	Adult: >=18 yrs old	Both	Serum	Reese, G. E., Constantinides, V. A., Simillis, C., Darzi, A. W., Orchard, T. R., Fazio, V. W. & Tekkis, P. P. Diagnostic precision of anti-Saccharomyces cerevisiae antibodies and perinuclear antineutrophil cytoplasmic antibodies in inflammatory bowel disease. Am J Gastroenterol 101, 2410-2422 (2006).
Protein	50	Anti-Dengue virus antibody		P01860	Dengue Fever	Diagnostic	3	Adult: >=18 yrs old	Both	Serum	Marrero-Santos, K. M., Beltran, M., Carrion-Lebron, J., Sanchez-Vegas, C., Hamer, D. H., Barnett, E. D., Santiago, L. M. & Hunsperger, E. A. Optimization of the cutoff value for a commercial anti-dengue virus IgG immunoassay. Clin Vaccine Immunol 20, 358-362 (2013).
Protein	50	Anti-Dengue virus antibody		P01860	Normal	Diagnostic	<3	Adult: >=18 yrs old	Both	Serum	Marrero-Santos, K. M., Beltran, M., Carrion-Lebron, J., Sanchez-Vegas, C., Hamer, D. H., Barnett, E. D., Santiago, L. M. & Hunsperger, E. A. Optimization of the cutoff value for a commercial anti-dengue virus IgG immunoassay. Clin Vaccine Immunol 20, 358-362 (2013).
Protein	51	Vascular Endothelial Growth Factor	VEGFC	P49767	Breast Cancer	Diagnostic	>191.75 pg/mL	Adult: >=18 yrs old	Female	Serum	Lawicki, S., Bedkowska, G. E. & Szmitkowski, M. VEGF, M-CSF and CA 15-3 as a new tumor marker panel in breast malignancies: a multivariate analysis with ROC curve. Growth Factors 31, 98-105 (2013).
Protein	51	Vascular Endothelial Growth Factor	VEGFC	P49767	Acute Kidney Injury	Diagnostic	>0.64 ng/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	51	Vascular Endothelial Growth Factor	VEGFC	P49767	Normal	Diagnostic	<=96.2 pg/mL	Adult: >=18 yrs old	Female	Serum	Mayo clinic: VEGF
Protein	51	Vascular Endothelial Growth Factor	VEGFC	P49767	Normal	Diagnostic	<0.64 ng/mg creatine	Adult: >=18 yrs old	Female	Serum	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	52	Macrophage colony-stimulating factor 1	CSF1	P09603	Breast Cancer	Diagnostic	>474.245 pg/mL	Adult: >=18 yrs old	Female	Serum	Lawicki, S., Bedkowska, G. E. & Szmitkowski, M. VEGF, M-CSF and CA 15-3 as a new tumor marker panel in breast malignancies: a multivariate analysis with ROC curve. Growth Factors 31, 98-105 (2013).
Protein	52	Macrophage colony-stimulating factor 1	CSF1	P09603	Normal	Diagnostic	298.55 (162.15-696) pg/mL	Adult: >=18 yrs old	Female	Serum	Lawicki, S., Bedkowska, G. E. & Szmitkowski, M. VEGF, M-CSF and CA 15-3 as a new tumor marker panel in breast malignancies: a multivariate analysis with ROC curve. Growth Factors 31, 98-105 (2013).
Protein	53	Amylase		P04745	Acute Pancreatitis	Diagnostic	>208 U/L	Adult: >=18 yrs old	Both	Serum	Treacy, J., Williams, A., Bais, R., Willson, K., Worthley, C., Reece, J., Bessell, J. & Thomas, D. Evaluation of amylase and lipase in the diagnosis of acute pancreatitis. ANZ J Surg 71, 577-582 (2001).
Protein	53	Amylase		P04745	Normal	Diagnostic	70 (30-110) U/L	Adult: >=18 yrs old	Both	blood	University of Rochester Medical Center: Amylase (Blood)
Protein	54	Lipoprotein lipase	LPL	P06858	Acute Pancreatitis	Diagnostic	>176 U/L	Adult: >=18 yrs old	Both	Serum	Treacy, J., Williams, A., Bais, R., Willson, K., Worthley, C., Reece, J., Bessell, J. & Thomas, D. Evaluation of amylase and lipase in the diagnosis of acute pancreatitis. ANZ J Surg 71, 577-582 (2001).
Protein	54	Lipoprotein lipase	LPL	P06858	Normal	Diagnostic	<176 U/L	Adult: >=18 yrs old	Both	Serum	Treacy, J., Williams, A., Bais, R., Willson, K., Worthley, C., Reece, J., Bessell, J. & Thomas, D. Evaluation of amylase and lipase in the diagnosis of acute pancreatitis. ANZ J Surg 71, 577-582 (2001).
Protein	55	Antineutrophil cytoplasmic antibodies against proteinase 3		P01860	Ulcerative Colitis	Diagnostic	>20 CU	Adult: >=18 yrs old	Both	Serum	Mahler, M., Bogdanos, D. P., Pavlidis, P., Fritzler, M. J., Csernok, E., Damoiseaux, J., Bentow, C., Shums, Z., Forbes, A. & Norman, G. L. PR3-ANCA: a promising biomarker for ulcerative colitis with extensive disease. Clin Chim Acta 424, 267-273 (2013).
Protein	55	Antineutrophil cytoplasmic antibodies against proteinase 3		P01860	Normal	Diagnostic	<20 CU	Adult: >=18 yrs old	Both	Serum	Mahler, M., Bogdanos, D. P., Pavlidis, P., Fritzler, M. J., Csernok, E., Damoiseaux, J., Bentow, C., Shums, Z., Forbes, A. & Norman, G. L. PR3-ANCA: a promising biomarker for ulcerative colitis with extensive disease. Clin Chim Acta 424, 267-273 (2013).
Protein	57	Calprotectin	S100A8	P05109	Inflammatory Bowel Disease	Diagnostic	>50 ug/g	Adult: >=18 yrs old	Both	Fecal	Kennedy, N. A., Clark, A., Walkden, A., Chang, J. C., Fasci-Spurio, F., Muscat, M., Gordon, B. W., Kingstone, K., Satsangi, J., Arnott, I. D. & Lees, C. W. Clinical utility and diagnostic accuracy of faecal calprotectin for IBD at first presentation to gastroenterology services in adults aged 16-50 years. J Crohns Colitis 9, 41-49 (2015).
Protein	57	Calprotectin	S100A8	P05109	Normal	Diagnostic	<50 ug/g	Adult: >=18 yrs old	Both	Fecal	Kennedy, N. A., Clark, A., Walkden, A., Chang, J. C., Fasci-Spurio, F., Muscat, M., Gordon, B. W., Kingstone, K., Satsangi, J., Arnott, I. D. & Lees, C. W. Clinical utility and diagnostic accuracy of faecal calprotectin for IBD at first presentation to gastroenterology services in adults aged 16-50 years. J Crohns Colitis 9, 41-49 (2015).
Protein	58	Human Epididymis protein 4		Q14508	Type 1 Epithilial Ovarian Cancer	Diagnostic	>93 pM	Adult: >=18 yrs old	Female	Serum	Kristjansdottir, B., Levan, K., Partheen, K. & Sundfeldt, K. Diagnostic performance of the biomarkers HE4 and CA125 in type I and type II epithelial ovarian cancer. Gynecol Oncol 131, 52-58 (2013).
Protein	58	Human Epididymis protein 4		Q14508	Type 2 Epithilial Ovarian Cancer	Diagnostic	>354 pM	Adult: >=18 yrs old	Female	Serum	Kristjansdottir, B., Levan, K., Partheen, K. & Sundfeldt, K. Diagnostic performance of the biomarkers HE4 and CA125 in type I and type II epithelial ovarian cancer. Gynecol Oncol 131, 52-58 (2013).
Protein	58	Human Epididymis protein 4		Q14508	Normal	Diagnostic	<93 pM	Adult: >=18 yrs old	Female	Serum	Kristjansdottir, B., Levan, K., Partheen, K. & Sundfeldt, K. Diagnostic performance of the biomarkers HE4 and CA125 in type I and type II epithelial ovarian cancer. Gynecol Oncol 131, 52-58 (2013).
Protein	58	Human Epididymis protein 4		Q14508	Normal	Diagnostic	<354 pM	Adult: >=18 yrs old	Female	Serum	Kristjansdottir, B., Levan, K., Partheen, K. & Sundfeldt, K. Diagnostic performance of the biomarkers HE4 and CA125 in type I and type II epithelial ovarian cancer. Gynecol Oncol 131, 52-58 (2013).
Protein	59	Carbohydrate Antigen 125		Q8WXI7	Type 1 Epithilial Ovarian Cancer	Diagnostic	>53 U/mL	Adult: >=18 yrs old	Female	Serum	Kristjansdottir, B., Levan, K., Partheen, K. & Sundfeldt, K. Diagnostic performance of the biomarkers HE4 and CA125 in type I and type II epithelial ovarian cancer. Gynecol Oncol 131, 52-58 (2013).
Protein	59	Carbohydrate Antigen 125		Q8WXI7	Type 2 Epithilial Ovarian Cancer	Diagnostic	>395 U/mL	Adult: >=18 yrs old	Female	Serum	Kristjansdottir, B., Levan, K., Partheen, K. & Sundfeldt, K. Diagnostic performance of the biomarkers HE4 and CA125 in type I and type II epithelial ovarian cancer. Gynecol Oncol 131, 52-58 (2013).
Protein	59	Carbohydrate Antigen 125		Q8WXI7	Breast Cancer	Diagnostic	> 11 U/mL U/mL	Adult: >=18 yrs old	Female	blood	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.
Protein	59	Carbohydrate Antigen 125		Q8WXI7	Normal	Diagnostic	< 11 U/mL U/mL	Adult: >=18 yrs old	Female	blood	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.
Protein	60	Chromogranin-A	CHGA	P10645	Bone Metastases	Diagnostic	>19 U/L	Adult: >=18 yrs old	Both	Serum	Modlin, I. M., Aslanian, H., Bodei, L., Drozdov, I. & Kidd, M. A PCR blood test outperforms chromogranin A in carcinoid detection and is unaffected by proton pump inhibitors. Endocr Connect 3, 215-223 (2014).
Protein	60	Chromogranin-A	CHGA	P10645	Enterochromaffin Like Cell Hyperplasia	Diagnostic	>89.1 ng/mL	Adult: >=18 yrs old	Both	serum	Nicolaou, A., Thomas, D., Alexandraki, K. I., Sougioultzis, S., Tsolakis, A. V. & Kaltsas, G. Predictive value of gastrin levels for the diagnosis of gastric enterochromaffin-like cell hyperplasia in patients with Hashimoto's thyroiditis. Neuroendocrinology 99, 118-122 (2014).
Protein	60	Chromogranin-A	CHGA	P10645	Normal	Diagnostic	<19 U/L	Adult: >=18 yrs old	Both	Serum	Modlin, I. M., Aslanian, H., Bodei, L., Drozdov, I. & Kidd, M. A PCR blood test outperforms chromogranin A in carcinoid detection and is unaffected by proton pump inhibitors. Endocr Connect 3, 215-223 (2014).
Protein	60	Chromogranin-A	CHGA	P10645	Normal	Diagnostic	58.75 (19.4-98.1) ng/mL	Adult: >=18 yrs old	Both	Serum	Nicolaou, A., Thomas, D., Alexandraki, K. I., Sougioultzis, S., Tsolakis, A. V. & Kaltsas, G. Predictive value of gastrin levels for the diagnosis of gastric enterochromaffin-like cell hyperplasia in patients with Hashimoto's thyroiditis. Neuroendocrinology 99, 118-122 (2014).
Protein	61	Epstein-Barr virus capsid antigen antibody		P01860	Infectious mononucleosis	Diagnostic	>40.5 U/mL	Children: 1-13 yrs old	Both	Serum	Feng, Z., Li, Z., Sui, B., Xu, G. & Xia, T. Serological diagnosis of infectious mononucleosis by chemiluminescent immunoassay using capsid antigen p18 of Epstein-Barr virus. Clin Chim Acta 354, 77-82 (2005).
Protein	61	Epstein-Barr virus capsid antigen antibody		P01860	Normal	Diagnostic	<40.5 U/mL	Children: 1-13 yrs old	Both	Serum	Feng, Z., Li, Z., Sui, B., Xu, G. & Xia, T. Serological diagnosis of infectious mononucleosis by chemiluminescent immunoassay using capsid antigen p18 of Epstein-Barr virus. Clin Chim Acta 354, 77-82 (2005).
Protein	62	Ceruloplasmin	CP	P00450	Wilson's Disease	Diagnostic	<19	Adult: >=18 yrs old	Both	Serum	Merle, U., Eisenbach, C., Weiss, K. H., Tuma, S. & Stremmel, W. Serum ceruloplasmin oxidase activity is a sensitive and highly specific diagnostic marker for Wilson's disease. J Hepatol 51, 925-930 (2009).
Protein	62	Ceruloplasmin	CP	P00450	Normal	Diagnostic	27.5 (20-35) mg/dL	Adult: >=18 yrs old	Both	Serum	University of Rochester Medical Center: Ceruloplasmin blood
Protein	63	Anti-gliadin antibody IgA		P01860	Celiac Disease	Diagnostic	>30 U	Adult: >=18 yrs old	Both	blood	Mayo clinic: Gliadin (Deamidated) Antibody
Protein	63	Anti-gliadin antibody IgA		P01860	Normal	Diagnostic	<20 U	Adult: >=18 yrs old	Both	blood	Mayo clinic: Gliadin (Deamidated) Antibody
Protein	67	P-Selectin	SELP	P16109	Normal	Diagnostic	<80 ng/mL	Adult: >=18 yrs old	Both	Serum	Fei, Y., Zong, G. Q., Chen, J. & Liu, R. M. Evaluation of the Value of d-Dimer, P-Selectin, and Platelet Count for Prediction of Portal Vein Thrombosis After Devascularization. Clin Appl Thromb Hemost ,  (2015).
Protein	68	Sex hormone-binding globulin	SHBG	P04278	Polycystic Ovary Syndrome	Diagnostic	<18 nmol/L	Adult: >=18 yrs old	Female	blood	Healthline: Low SHBG level
Protein	68	Sex hormone-binding globulin	SHBG	P04278	Normal	Diagnostic	81 nmol/L	Adult: >=18 yrs old	Female	blood	Healthline: Low SHBG level
Protein	69	Des-gamma-carboxy prothrombin		P00734	Hepatocellular Carcinoma	Diagnostic	>86 mAU/mL	Adult: >=18 yrs old	Both	Serum	Song, P., Feng, X., Inagaki, Y., Song, T., Zhang, K., Wang, Z., Zheng, S., Ma, K., Li, Q., Kong, D., Wu, Q., Zhang, T., Zhao, X., Hasegawa, K., Sugawara, Y., Kokudo, N. & Tang, W. Clinical utility of simultaneous measurement of alpha-fetoprotein and des-gamma-carboxy prothrombin for diagnosis of patients with hepatocellular carcinoma in China: A multi-center case-controlled study of 1,153 subjects. Biosci Trends 8, 266-273 (2014).
Protein	69	Des-gamma-carboxy prothrombin		P00734	Normal	Diagnostic	29.91 (<10-104.97) mAU/mL	Adult: >=18 yrs old	Both	Serum	Song, P., Feng, X., Inagaki, Y., Song, T., Zhang, K., Wang, Z., Zheng, S., Ma, K., Li, Q., Kong, D., Wu, Q., Zhang, T., Zhao, X., Hasegawa, K., Sugawara, Y., Kokudo, N. & Tang, W. Clinical utility of simultaneous measurement of alpha-fetoprotein and des-gamma-carboxy prothrombin for diagnosis of patients with hepatocellular carcinoma in China: A multi-center case-controlled study of 1,153 subjects. Biosci Trends 8, 266-273 (2014).
Protein	70	Hepatitis A virus cellular receptor 1	HAVCR1	Q96D42	Acute Kidney Injury	Diagnostic	>1.73 ng/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	70	Hepatitis A virus cellular receptor 1	HAVCR1	Q96D42	Normal	Diagnostic	<1.73 ng/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	71	Neutrophil Gelatinase associated lipocalin	LCN2	P80188	Acute Kidney Injury	Diagnostic	>82.7 ng/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	71	Neutrophil Gelatinase associated lipocalin	LCN2	P80188	Normal	Diagnostic	<82.7 ng/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	72	interleukin-18	IL18	Q14116	Acute Kidney Injury	Diagnostic	>2.74 pg/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	72	interleukin-18	IL18	Q14116	Normal	Diagnostic	<2.74 pg/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	73	Hepatocyte growth factor	HGF	P14210	Acute Kidney Injury	Diagnostic	>0.37 ng/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	73	Hepatocyte growth factor	HGF	P14210	Normal	Diagnostic	<0.37 ng/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	74	Cystatin-C	CST3	P01034	Acute Kidney Injury	Diagnostic	>0.12 ug/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	74	Cystatin-C	CST3	P01034	Normal	Diagnostic	<0.12 ug/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	75	N-acetyl-beta-D-glucosaminidase	OGA	O60502	Acute Kidney Injury	Diagnostic	>0.015 u/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
